gpu_count,baseline_wait_rlsubset,rl_wait
1,24.066666666666666,0.03333333333333333
2,565.1833333333333,0.8833333333333333
4,240.3,0.9666666666666667
1,12.016666666666667,0.25
1,684.9333333333333,0.13333333333333333
1,0.03333333333333333,0.4
1,20.416666666666668,0.5
1,0.0,0.15
1,2117.9333333333334,0.9333333333333333
1,462.43333333333334,0.3
1,0.03333333333333333,0.4
1,29.066666666666666,0.3
1,405.8833333333333,0.03333333333333333
1,2537.116666666667,0.21666666666666667
1,1937.05,0.9333333333333333
1,0.16666666666666666,0.06666666666666667
1,47.8,0.65
2,1882.9333333333334,1.0
1,4.766666666666667,0.6
1,136.66666666666666,0.65
1,0.0,0.13333333333333333
1,40.5,0.7666666666666667
1,5.666666666666667,0.5833333333333334
1,1.4833333333333334,0.5166666666666667
1,0.0,0.05
1,0.016666666666666666,0.3
1,0.0,0.6166666666666667
1,7.333333333333333,0.11666666666666667
1,0.0,0.25
2,568.15,0.6833333333333333
4,0.0,0.9833333333333333
1,685.0,0.08333333333333333
1,5.1,0.5
1,2337.9,0.6333333333333333
1,470.9,0.1
1,29.066666666666666,0.2
1,22.033333333333335,0.08333333333333333
1,15.833333333333334,0.5166666666666667
1,0.0,0.35
1,41.166666666666664,0.48333333333333334
1,1983.6,0.7166666666666667
1,74.71666666666667,0.55
8,1945.4166666666667,1.0
1,2.4166666666666665,0.43333333333333335
1,4.783333333333333,0.55
1,6.5,0.48333333333333334
1,137.55,0.38333333333333336
1,40.85,0.7333333333333333
1,0.016666666666666666,0.15
1,0.0,0.11666666666666667
4,16.75,0.2
2,570.85,0.5166666666666667
1,0.5166666666666667,0.03333333333333333
1,0.05,0.8666666666666667
